,user_id,position,career,updated_at,want_to_be,desired_role,benefits_in_companies,name,type,my_languages_,level_languages_,my_languages_1,level_languages_1,my_languages_2,level_languages_2,benefits_in_companies_1,benefits_in_companies_2,benefits_in_companies_3
636,169281,none,biologia,2023-09-01 13:21:18,employment,data engineer / data scientist,travels,desarrollo de software,my_knowledge,ES,advanced,EN,basic,not,basic,salary_increase,formation,flexible_schedule
637,140694,litigio,abogada,2023-09-01 13:17:38,employment,data engineer / data scientist,flexible_schedules,atención al cliente,my_knowledge,"[['not', 'basic']]","[['not', 'basic']]",not,basic,not,basic,scholarships,home_office,laboral_training
638,95896,director de ventas,ingeniero de sistemas,2023-09-01 13:05:38,employment,analista de datos / gobierno y gestión ti,bonuses,escritura,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedules,study_opportunities,prepaid_medicine
639,83360,frontend web developer,universitario no relacionado con tecnología,2023-09-01 13:01:20,first_job,"desarrolladora frontend con reactjs, sin embargo estoy abierta a aprender otras tecnologías.",study_opportunities,javascript,my_knowledge,EN,advanced,not,basic,not,basic,flexible_schedules,scholarships,laboral_training
640,1980063,coordinador administrativo,"desarrollo de software, ofimática, administración",2023-10-19 10:13:57,employment,practicante en áreas de administración y afines,study_opportunities,costos,my_knowledge,EN,intermediate,not,basic,not,basic,formation,distraction_spaces,travels
641,1954651,ingeniero,instalaciones hidraulicas sanitarias y de gas.,2023-09-01 13:24:14,employment,qa tester,study_opportunities,construcción,my_knowledge,ES,advanced,EN,basic,not,basic,bonuses,child_care,formation
642,81530,auxiliar administrativo,tecnología en gestión de base de datos,2023-09-01 13:00:44,employment,desarrollador de software remoto,study_opportunities,auxiliar administrativo,my_knowledge,EN,intermediate,not,basic,not,basic,bonuses,flexible_schedules,laboral_training
643,88625,ceo iotic sas,biomédico,2023-09-01 13:03:26,freelancer,desarrollador de software,bonuses,redes sociales,my_knowledge,not,basic,not,basic,not,basic,study_opportunities,flexible_schedules,laboral_training
644,26551,none,licenciatura en computacion,2023-09-01 12:06:42,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,scrum,digital_tools,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
645,160207,cto,ingenieria en telecomunicaciones e informatica,2023-09-01 13:20:08,first_job,data engineer / data scientist,study_opportunities,sql,digital_tools,ES,advanced,not,basic,not,basic,prepaid_medicine,laboral_training,formation
646,1981105,none,"desarrollo de software, ofimática, administración",2023-10-26 09:16:56,employment,mobile software engineer,flexible_schedules,ingeniería,my_knowledge,EN,advanced,PT,intermediate,DE,basic,laboral_training,scholarships,study_opportunities
647,76297,presidente del acueducto de mi vereda,básico en agricultura ecológica,2023-09-01 12:58:52,entrepreneur,data scientist,study_opportunities,atención al cliente,my_knowledge,not,basic,not,basic,not,basic,scholarships,laboral_training,formation
648,31770,none,contaduría publica,2023-09-01 12:09:25,employment,"soporte y asesor informatico, diseñador web.",bonuses,sap,digital_tools,not,basic,not,basic,not,basic,study_opportunities,parties_for_employees,flexible_schedules
649,129430,none,ingeniería civil,2023-09-01 13:13:59,first_job,desarrollador de software,bonuses,infraestructura,my_knowledge,ES,advanced,EN,basic,not,basic,study_opportunities,scholarships,home_office
650,1958729,empleado,ingeniería industrial y desarrollo de software,2023-09-01 13:26:42,employment,data engineer or backend developer,flexible_schedule,informes,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
651,53271,none,administración deportiva,2023-09-01 12:38:42,entrepreneur,"soporte y asesor informatico, diseñador web.",flexible_schedules,adminstración,my_knowledge,EN,intermediate,PT,basic,not,basic,distraction_spaces,laboral_training,study_opportunities
652,44470,none,asistencia administrativa,2023-09-01 12:29:25,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,google drive,digital_tools,ES,"[['not', 'basic']]",not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
653,1965461,desempleado,ingeniería civil,2023-09-01 14:01:10,employment,auditor,study_opportunities,construcción,my_knowledge,EN,intermediate,not,basic,not,basic,pet_care,free_time,travels
654,100555,none,desarrollo de software,2023-09-01 13:07:10,first_job,analista backoffice,study_opportunities,bootstrap,my_knowledge,ES,advanced,EN,intermediate,not,basic,bonuses,flexible_schedules,flexible_schedules
655,1879547,líder técnico estándar,ing industria - especialista gerencia de proyectos,2023-09-01 13:23:32,employment,desarrollador de software,study_opportunities,administración,my_knowledge,EN,basic,not,basic,not,basic,flexible_schedules,home_office,formation
656,167027,auxiliar de asistencia en tierra,desarrollo de software y aplicaciones moviles,2023-09-01 13:20:58,employment,desarrollador de software junior,flexible_schedule,manejo de las tics,my_knowledge,EN,basic,not,basic,not,basic,child_care,child_care,personal_recognition
657,179281,practicante en desarrollo de proyectos ambientales,ingenierías,2023-09-01 13:22:33,practice,data engineer / data scientist,flexible_schedules,liderazgo,my_knowledge,EN,advanced,PT,basic,not,basic,laboral_training,salary_increase,home_office
658,27288,none,ingeniería industrial,2023-09-01 12:06:54,freelancer,"soporte y asesor informatico, diseñador web.",study_opportunities,word,digital_tools,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
659,1962863,empleado,tecnico en servicios de seguridad informática,2023-10-17 03:14:32,employment,"analista ciberseguridad, analista sistemas,analista soporte",flexible_schedule,infraestructura,my_knowledge,EN,basic,not,basic,not,basic,pet_care,free_time,travels
660,1965429,desempleado,comunicaciones,2023-09-01 14:01:10,employment,front end developer.,study_opportunities,ilustración,my_knowledge,EN,advanced,not,basic,not,basic,pet_care,free_time,travels
661,84546,desarrollador web,ingeniería de sistemas,2023-09-01 13:01:40,employment,desarrollador de software,flexible_schedules,creatividad,my_knowledge,EN,intermediate,ES,advanced,FR,basic,study_opportunities,prepaid_medicine,personal_recognition
662,1962165,empleado,ingeniería en control,2023-09-01 13:36:49,employment,análisis de datos,study_opportunities,investigación,my_knowledge,EN,intermediate,not,basic,not,basic,personal_recognition,salary_increase,distraction_spaces
663,101789,gestor cultural,filosofía,2023-09-01 13:07:31,first_job,analista backoffice,study_opportunities,enseñanza,my_knowledge,PT,basic,EN,basic,not,basic,distraction_spaces,distraction_spaces,flexible_schedules
664,79230,none,ingenieria industrial,2023-09-01 12:59:51,first_job,"analista qa junior , analista de pruebas",bonuses,servicio al cliente,my_knowledge,EN,advanced,not,basic,not,basic,study_opportunities,laboral_training,personal_recognition
665,44617,director,administración de empresas turística,2023-09-01 12:29:27,freelancer,"soporte y asesor informatico, diseñador web.",study_opportunities,google calendar,digital_tools,AF,intermediate,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
666,95707,médico,medicina,2023-09-01 13:05:26,employment,analista de datos / gobierno y gestión ti,bonuses,manejo de software,my_knowledge,EN,advanced,FR,basic,not,basic,study_opportunities,scholarships,laboral_training
667,1974337,creador de medios audiovisuales.,"desarrollo de software, ofimática, administración",2023-09-01 14:07:44,employment,practicante en áreas de administración y afines,flexible_schedules,fotografía,my_knowledge,ES,advanced,not,basic,not,basic,laboral_training,travels,travels
668,1959095,desempleado,administración de empresas,2023-09-01 13:26:46,employment,front-end,flexible_schedule,redacción,my_knowledge,ES,advanced,not,basic,not,basic,flexible_schedule,free_time,"[""a""]"
669,97175,gestor de bases de datos oracle,tecnólogo en análisis de sistemas,2023-09-01 13:06:08,first_job,desarrollador backend,bonuses,diseño web,my_knowledge,EN,basic,ES,advanced,not,basic,study_opportunities,flexible_schedules,laboral_training
670,77101,director de proyectos,ingeniera industrial,2023-09-01 12:59:11,freelancer,"analista qa junior , analista de pruebas",flexible_schedules,estructuración de proyectos,my_knowledge,EN,intermediate,not,basic,not,basic,bonuses,study_opportunities,laboral_training
671,187837,none,profesional,2023-09-01 13:23:08,employment,data engineer / data scientist,flexible_schedule,auditorias internas,my_knowledge,not,basic,not,basic,not,basic,child_care,child_care,personal_recognition
672,69779,desarrollador,análisis y desarrollo de sistemas de información,2023-09-01 12:52:52,employment,data scientist,bonuses,manejo de las tics,my_knowledge,ES,advanced,not,basic,not,basic,flexible_schedules,prepaid_medicine,home_office
673,75702,líder de diseño instruccional,literatura,2023-09-01 12:58:44,employment,data scientist,events,educación,my_knowledge,EN,advanced,PT,advanced,IT,basic,distraction_spaces,child_care,flexible_schedules
674,1884891,administraticvo,técnico en pre prensa,2023-09-01 13:23:46,freelancer,publicidad,bonuses,auxiliar administrativo,my_knowledge,ES,advanced,not,basic,not,basic,study_opportunities,scholarships,travels
675,72233,diseño digital,carrera profesional diseño industrial,2023-09-01 12:53:39,practice,data scientist,study_opportunities,manejo de software,my_knowledge,EN,intermediate,not,basic,not,basic,laboral_training,prepaid_medicine,formation
676,63652,consultor,inversionista / trader,2023-09-01 12:46:10,first_job,data scientist,laboral_training,finanzas,my_knowledge,EN,advanced,not,basic,not,basic,formation,personal_recognition,flexible_schedules
677,86218,gerente analítica digital,pregado ingeniero de sistemas,2023-11-06 18:42:51,employment,desarrollador de software,bonuses,turismo,my_knowledge,EN,intermediate,not,basic,not,basic,scholarships,formation,salary_increase
678,1962923,empleado,comercio con énfasis en finanzas,2023-05-06 10:57:35,employment,analista de datos o desarrollador back end junior,flexible_schedule,excel,my_knowledge,EN,advanced,not,basic,not,basic,pet_care,free_time,travels
679,1966291,desempleado,comunicaciones,2023-09-01 14:06:10,employment,front end,study_opportunities,desarrollo,my_knowledge,EN,basic,not,basic,not,basic,pet_care,free_time,travels
680,1959761,desempleado,maestría en comunicación digital,2023-09-01 13:29:43,employment,gestión de proyectos de comunicación,flexible_schedule,enseñanza,my_knowledge,EN,intermediate,not,basic,not,basic,distraction_spaces,salary_increase,distraction_spaces
681,63239,programador,ingeniería de sistemas,2023-09-01 12:45:56,first_job,data scientist,study_opportunities,bases de datos,my_knowledge,ES,advanced,EN,intermediate,not,basic,laboral_training,formation,flexible_schedules
682,62063,auxiliar publicaciones operacionales,ingenieria de sistemas,2023-09-01 12:42:50,employment,data scientist,bonuses,macros,my_knowledge,EN,intermediate,not,basic,not,basic,study_opportunities,flexible_schedules,scholarships
683,1966635,desempleado,comunicaciones,2023-09-01 14:06:29,employment,auditor,study_opportunities,dibujo,my_knowledge,EN,intermediate,not,basic,not,basic,pet_care,free_time,travels
684,127461,practicante en  grupo de investigación,ingeniero agroindustrial,2023-09-01 13:12:47,first_job,"desarrollador backend, fullstack, lider tecnico",study_opportunities,gestión ambiental,my_knowledge,EN,basic,not,basic,not,basic,"[""a""]","[""a""]",personal_recognition
685,114578,ingeniero consultor y diseñador,ingenieria civil,2023-09-01 13:10:42,first_job,"desarrollador backend, fullstack, lider tecnico",bonuses,estadística,my_knowledge,ES,advanced,EN,intermediate,not,basic,flexible_schedules,scholarships,prepaid_medicine
686,63436,diseñador ux,ingeniería de sistemas,2023-09-01 12:45:59,entrepreneur,ux design,study_opportunities,astronomia,my_knowledge,EN,intermediate,not,basic,not,basic,scholarships,home_office,laboral_training
687,82780,diseñadora gráfica,diseño gráfico,2023-09-01 13:01:08,employment,desarrollador de software remoto,study_opportunities,trabajo en equipo,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedules,prepaid_medicine,distraction_spaces
688,99991,coordinadora de logística,química - programación,2023-09-01 13:07:04,employment,analista backoffice,study_opportunities,investigación,my_knowledge,EN,intermediate,not,basic,not,basic,flexible_schedules,laboral_training,travels
689,95931,consultor independiente,administración de empresas,2023-09-01 13:05:38,employment,analista de datos / gobierno y gestión ti,study_opportunities,administración,my_knowledge,EN,basic,not,basic,not,basic,study_opportunities,"[""a""]",scholarships
690,67918,docente,diseñadora de vestuario / maestra en artes plásticas,2023-09-01 12:49:58,employment,data scientist,study_opportunities,fotografía,my_knowledge,ES,advanced,EN,basic,not,basic,flexible_schedules,scholarships,agreements
691,29352,none,contaduría pública,2023-09-01 12:08:15,employment,"soporte y asesor informatico, diseñador web.",study_opportunities,contabilidad,my_knowledge,not,basic,not,basic,not,basic,prepaid_medicine,child_care,flexible_schedules
692,177387,none,comercio internacional,2023-09-01 13:21:48,employment,data engineer / data scientist,flexible_schedule,comercio internacional,my_knowledge,EN,intermediate,not,basic,not,basic,child_care,child_care,personal_recognition
